"category","reason","user_txId","user_timestamp","user_asset","user_quantity","user_type","exchange_txId","exchange_timestamp","exchange_asset","exchange_quantity","exchange_type"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1176","2024-11-03T04:11:26.000Z","SOL",5.5853,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1263","2024-11-04T14:47:11.000Z","XRP",4264.24,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1291","2024-11-05T19:17:35.000Z","MATIC",1689.64,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1250","2024-11-07T12:14:29.000Z","AVAX",34.6342,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1012","2024-11-09T00:34:14.000Z","MATIC",4222.12,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1359","2024-11-09T11:01:39.000Z","XRP",2701.9,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1160","2024-11-09T14:01:03.000Z","XRP",4160.84,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1451","2024-11-09T19:47:25.000Z","XRP",3678.03,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1484","2024-11-10T10:12:01.000Z","UNI",11.0291,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1325","2024-11-10T10:33:23.000Z","UNI",24.4925,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1261","2024-11-11T03:31:50.000Z","ETH",6.7861,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1245","2024-11-11T12:42:23.000Z","AVAX",49.0429,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1222","2024-11-12T04:25:53.000Z","ETH",4.6506,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1244","2024-11-12T07:27:07.000Z","MATIC",710.38,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1126","2024-11-12T07:59:06.000Z","SOL",16.5572,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1058","2024-11-13T12:08:19.000Z","ETH",5.7443,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1096","2024-11-15T17:40:46.000Z","MATIC",391.34,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1425","2024-11-16T17:08:14.000Z","MATIC",4258.03,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1362","2024-11-17T23:05:52.000Z","AVAX",28.2936,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1153","2024-11-18T17:30:38.000Z","UNI",14.864,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1268","2024-11-19T06:07:26.000Z","SOL",21.6877,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1520","2024-11-20T07:27:04.000Z","ETH",14.8243,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1368","2024-11-20T12:30:25.000Z","DOT",46.4509,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1133","2024-11-20T13:11:27.000Z","AVAX",46.6394,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1309","2024-11-21T02:58:43.000Z","DOT",44.124,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1489","2024-11-21T07:34:47.000Z","UNI",28.224,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1272","2024-11-23T13:56:55.000Z","SOL",29.6312,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1289","2024-11-23T14:37:09.000Z","MATIC",854.39,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1205","2024-11-24T08:09:53.000Z","UNI",23.0588,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1344","2024-11-25T08:51:19.000Z","DOT",12.2186,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1255","2024-11-25T23:10:16.000Z","LINK",40.0747,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1342","2024-11-26T05:25:52.000Z","SOL",15.0644,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1497","2024-11-26T18:37:46.000Z","XRP",680.37,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1540","2024-11-27T02:21:30.000Z","XRP",3578.07,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1470","2024-11-27T10:42:35.000Z","MATIC",4824.94,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1082","2024-11-27T19:42:41.000Z","UNI",19.081,"WITHDRAWAL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1473","2024-11-28T06:27:41.000Z","XRP",1337.83,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1008","2024-11-28T13:08:20.000Z","ETH",0.6969,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1081","2024-11-29T02:19:16.000Z","DOT",19.5349,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1143","2024-11-30T02:38:58.000Z","DOT",32.5268,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1161","2024-11-30T10:05:29.000Z","MATIC",4030.95,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1134","2024-12-01T22:18:53.000Z","AVAX",12.2622,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1279","2024-12-02T10:15:01.000Z","BTC",0.72624,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1408","2024-12-02T12:15:06.000Z","XRP",744.47,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1137","2024-12-04T02:16:30.000Z","MATIC",1695.58,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1020","2024-12-04T10:49:16.000Z","XRP",4860.85,"WITHDRAWAL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1141","2024-12-04T14:41:01.000Z","ETH",7.894,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1295","2024-12-05T08:15:02.000Z","SOL",20.7067,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1230","2024-12-05T09:58:03.000Z","LINK",20.9912,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1345","2024-12-05T15:43:58.000Z","LINK",36.2568,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1140","2024-12-05T21:02:41.000Z","BTC",0.31649,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1549","2024-12-06T18:31:24.000Z","MATIC",2561.21,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1310","2024-12-06T20:50:19.000Z","AVAX",9.397,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1532","2024-12-07T20:58:25.000Z","ETH",4.6737,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1434","2024-12-08T12:24:45.000Z","DOT",4.5576,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1056","2024-12-08T16:23:40.000Z","ADA",4329.8,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1283","2024-12-09T02:05:00.000Z","AVAX",14.3588,"WITHDRAWAL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1480","2024-12-09T05:05:33.000Z","UNI",12.3647,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1196","2024-12-09T10:20:45.000Z","SOL",18.5656,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1168","2024-12-10T05:39:16.000Z","LINK",21.0144,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1365","2024-12-11T01:36:20.000Z","ETH",13.4229,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1507","2024-12-11T22:06:05.000Z","AVAX",35.2548,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1214","2024-12-14T07:10:36.000Z","DOT",23.1893,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1076","2024-12-14T19:35:08.000Z","AVAX",30.6714,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1054","2024-12-15T11:35:05.000Z","XRP",1855.03,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1228","2024-12-17T10:39:05.000Z","AVAX",11.7767,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1207","2024-12-18T04:48:42.000Z","MATIC",3906.63,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1548","2024-12-18T10:26:21.000Z","ADA",3447.27,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1546","2024-12-18T14:01:42.000Z","SOL",36.092,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1114","2024-12-19T04:52:28.000Z","UNI",11.3618,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1165","2024-12-19T13:06:25.000Z","LINK",16.4675,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1308","2024-12-21T00:55:04.000Z","LINK",36.9605,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1350","2024-12-21T11:10:40.000Z","AVAX",23.3536,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1074","2024-12-22T16:26:25.000Z","SOL",40.2251,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1404","2024-12-23T03:44:32.000Z","MATIC",4235.31,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1419","2024-12-23T04:32:42.000Z","LINK",49.2759,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1464","2024-12-24T03:53:59.000Z","BTC",2.43143,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1193","2024-12-24T06:21:08.000Z","XRP",193.32,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1006","2024-12-24T13:24:57.000Z","UNI",13.2996,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1210","2024-12-25T06:44:31.000Z","AVAX",23.2513,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1467","2024-12-26T00:20:11.000Z","SOL",11.9149,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1022","2024-12-27T04:49:36.000Z","LINK",45.9328,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1385","2024-12-28T08:29:43.000Z","MATIC",1911.47,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1328","2024-12-29T00:25:08.000Z","MATIC",3516.91,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1061","2024-12-31T03:19:28.000Z","DOT",34.008,"TRANSFER_IN"
